motion,brightness,created_at
0,0,2024-11-06T06:52:55.422696Z
0,0,2024-11-06T06:52:56.465455Z
0,0,2024-11-06T06:52:57.498388Z
0,0,2024-11-06T06:52:58.528692Z
0,0,2024-11-06T06:52:59.55965Z
0,0,2024-11-06T06:53:00.598261Z
0,0,2024-11-06T06:53:01.629216Z
0,0,2024-11-06T06:53:02.658119Z
0,0,2024-11-06T06:53:03.68706Z
0,0,2024-11-06T06:53:04.710015Z
0,0,2024-11-06T06:53:05.749264Z
0,0,2024-11-06T06:53:06.793543Z
0,0,2024-11-06T06:53:07.826858Z
0,0,2024-11-06T06:53:08.858833Z
0,0,2024-11-06T06:53:09.882159Z
0,0,2024-11-06T06:53:10.911388Z
0,0,2024-11-06T06:53:11.938169Z
0,0,2024-11-06T06:53:12.96161Z
0,0,2024-11-06T06:53:13.990728Z
0,0,2024-11-06T06:53:15.01848Z
0,0,2024-11-06T06:53:16.048373Z
0,0,2024-11-06T06:53:17.077514Z
0,0,2024-11-06T06:53:18.106238Z
0,0,2024-11-06T06:53:19.143143Z
0,0,2024-11-06T06:53:20.167791Z
0,0,2024-11-06T06:53:21.195235Z
0,0,2024-11-06T06:53:22.220413Z
0,0,2024-11-06T06:53:23.255037Z
0,0,2024-11-06T06:53:24.286178Z
0,0,2024-11-06T06:53:25.32044Z
0,0,2024-11-06T06:53:26.347145Z
0,0,2024-11-06T06:53:27.379609Z
0,0,2024-11-06T06:53:28.406381Z
0,0,2024-11-06T06:53:29.437132Z
0,0,2024-11-06T06:53:30.46171Z
0,0,2024-11-06T06:53:31.486934Z
0,0,2024-11-06T06:53:32.524871Z
0,0,2024-11-06T06:53:33.549213Z
0,0,2024-11-06T06:53:34.571726Z
0,0,2024-11-06T06:53:35.605529Z
0,0,2024-11-06T06:53:36.635248Z
0,0,2024-11-06T06:53:37.667192Z
0,0,2024-11-06T06:53:38.690587Z
0,0,2024-11-06T06:53:39.727187Z
0,0,2024-11-06T06:53:40.766036Z
0,0,2024-11-06T06:53:41.808861Z
0,0,2024-11-06T06:53:42.860333Z
0,0,2024-11-06T06:53:43.961465Z
0,0,2024-11-06T06:53:44.989032Z
0,0,2024-11-06T06:53:46.018702Z
0,0,2024-11-06T06:53:47.057142Z
0,0,2024-11-06T06:53:48.097561Z
0,0,2024-11-06T06:53:49.128849Z
0,0,2024-11-06T06:53:50.154196Z
0,0,2024-11-06T06:53:51.185455Z
0,0,2024-11-06T06:53:52.216309Z
0,0,2024-11-06T06:53:53.245108Z
0,0,2024-11-06T06:53:54.275429Z
0,0,2024-11-06T06:53:55.302953Z
0,0,2024-11-06T06:53:56.340485Z
0,0,2024-11-06T06:53:57.363595Z
0,0,2024-11-06T06:53:58.390621Z
0,0,2024-11-06T06:53:59.423725Z
0,0,2024-11-06T06:54:00.452238Z
0,0,2024-11-06T06:54:01.555529Z
0,0,2024-11-06T06:54:02.598025Z
0,0,2024-11-06T06:54:03.63023Z
0,0,2024-11-06T06:54:04.658817Z
0,0,2024-11-06T06:54:05.690659Z
0,0,2024-11-06T06:54:06.717212Z
0,0,2024-11-06T06:54:07.741697Z
0,0,2024-11-06T06:54:08.76698Z
0,0,2024-11-06T06:54:09.792523Z
0,0,2024-11-06T06:54:10.824315Z
0,0,2024-11-06T06:54:11.85637Z
0,0,2024-11-06T06:54:12.880347Z
0,0,2024-11-06T06:54:13.907218Z
0,0,2024-11-06T06:54:14.937996Z
0,0,2024-11-06T06:54:15.961387Z
0,0,2024-11-06T06:54:16.989157Z
0,0,2024-11-06T06:54:18.013765Z
0,0,2024-11-06T06:54:19.037163Z
0,0,2024-11-06T06:54:20.062847Z
0,0,2024-11-06T06:54:21.09067Z
0,0,2024-11-06T06:54:22.117325Z
0,0,2024-11-06T06:54:23.142319Z
0,0,2024-11-06T06:54:24.165416Z
0,0,2024-11-06T06:54:25.195984Z
0,0,2024-11-06T06:54:26.219665Z
0,0,2024-11-06T06:54:27.244301Z
0,0,2024-11-06T06:54:28.279058Z
0,0,2024-11-06T06:54:29.307301Z
0,0,2024-11-06T06:54:30.338479Z
0,0,2024-11-06T06:54:31.362226Z
0,0,2024-11-06T06:54:32.393646Z
0,0,2024-11-06T06:54:33.417344Z
0,0,2024-11-06T06:54:34.462153Z
0,0,2024-11-06T06:54:35.491183Z
0,0,2024-11-06T06:54:36.516332Z
0,0,2024-11-06T06:54:37.554792Z
0,0,2024-11-06T06:54:38.586575Z
0,0,2024-11-06T06:54:39.610895Z
0,0,2024-11-06T06:54:40.647182Z
0,0,2024-11-06T06:54:41.678333Z
0,0,2024-11-06T06:54:42.702669Z
0,0,2024-11-06T06:54:43.741002Z
0,0,2024-11-06T06:54:44.773183Z
0,0,2024-11-06T06:54:45.826356Z
0,0,2024-11-06T06:54:46.956535Z
0,0,2024-11-06T06:54:47.985555Z
0,0,2024-11-06T06:54:49.014538Z
0,0,2024-11-06T06:54:50.047248Z
0,0,2024-11-06T06:54:51.070043Z
0,0,2024-11-06T06:54:52.104589Z
0,0,2024-11-06T06:54:53.129319Z
0,0,2024-11-06T06:54:54.163026Z
0,0,2024-11-06T06:54:55.193324Z
0,0,2024-11-06T06:54:56.222174Z
0,0,2024-11-06T06:54:57.250681Z
0,0,2024-11-06T06:54:58.288535Z
0,0,2024-11-06T06:54:59.329888Z
0,0,2024-11-06T06:55:00.354681Z
0,0,2024-11-06T06:55:01.386228Z
0,0,2024-11-06T06:55:02.417349Z
0,0,2024-11-06T06:55:03.440696Z
0,0,2024-11-06T06:55:04.466399Z
0,0,2024-11-06T06:55:05.49766Z
0,0,2024-11-06T06:55:06.532879Z
0,0,2024-11-06T06:55:07.556318Z
0,0,2024-11-06T06:55:08.580703Z
0,0,2024-11-06T06:55:09.606891Z
0,0,2024-11-06T06:55:10.643743Z
0,0,2024-11-06T06:55:11.710044Z
0,0,2024-11-06T06:55:12.889464Z
0,0,2024-11-06T06:55:13.95757Z
0,0,2024-11-06T06:55:15.005547Z
0,0,2024-11-06T06:55:16.058786Z
0,0,2024-11-06T06:55:17.112153Z
0,0,2024-11-06T06:55:18.208144Z
0,0,2024-11-06T06:55:19.375373Z
0,0,2024-11-06T06:55:22.377855Z
0,0,2024-11-06T06:55:23.967003Z
0,0,2024-11-06T06:55:25.345218Z
0,0,2024-11-06T06:55:26.593192Z
0,0,2024-11-06T06:55:27.737181Z
0,0,2024-11-06T06:55:28.921176Z
0,0,2024-11-06T06:55:30.018286Z
0,0,2024-11-06T06:55:31.063557Z
0,0,2024-11-06T06:55:32.097261Z
0,0,2024-11-06T06:55:33.18938Z
0,0,2024-11-06T06:55:34.334806Z
0,0,2024-11-06T06:55:35.793732Z
0,0,2024-11-06T06:55:36.853625Z
0,0,2024-11-06T06:55:37.926032Z
0,0,2024-11-06T06:55:38.991592Z
0,0,2024-11-06T06:55:40.023364Z
0,0,2024-11-06T06:55:41.081043Z
0,0,2024-11-06T06:55:42.180967Z
0,0,2024-11-06T06:55:43.277978Z
0,0,2024-11-06T06:55:44.312203Z
0,0,2024-11-06T06:55:45.40052Z
0,0,2024-11-06T06:55:46.542422Z
0,0,2024-11-06T06:55:48.730423Z
0,0,2024-11-06T06:55:50.025933Z
0,0,2024-11-06T06:55:51.096761Z
0,0,2024-11-06T06:55:52.287493Z
0,0,2024-11-06T06:55:53.532142Z
0,0,2024-11-06T06:55:54.78658Z
0,0,2024-11-06T06:55:56.484413Z
0,0,2024-11-06T06:55:57.598771Z
0,0,2024-11-06T06:55:58.789555Z
0,0,2024-11-06T06:55:59.925095Z
0,0,2024-11-06T06:56:01.003433Z
0,0,2024-11-06T06:56:02.318854Z
0,0,2024-11-06T06:56:03.411585Z
0,0,2024-11-06T06:56:04.653054Z
0,0,2024-11-06T06:56:05.784194Z
0,0,2024-11-06T06:56:06.910619Z
0,0,2024-11-06T06:56:08.068659Z
0,0,2024-11-06T06:56:09.10016Z
0,0,2024-11-06T06:56:10.159985Z
0,0,2024-11-06T06:56:11.311203Z
0,0,2024-11-06T06:56:12.352093Z
0,0,2024-11-06T06:56:13.392415Z
0,0,2024-11-06T06:56:14.444425Z
0,0,2024-11-06T06:56:15.495223Z
0,0,2024-11-06T06:56:16.536144Z
0,0,2024-11-06T06:56:17.579796Z
0,0,2024-11-06T06:56:18.801567Z
0,0,2024-11-06T06:56:19.840409Z
0,0,2024-11-06T06:56:20.872398Z
0,0,2024-11-06T06:56:21.902361Z
0,0,2024-11-06T06:56:22.932913Z
0,0,2024-11-06T06:56:23.979651Z
0,0,2024-11-06T06:56:25.017538Z
0,0,2024-11-06T06:56:26.048129Z
0,0,2024-11-06T06:56:27.077217Z
0,0,2024-11-06T06:56:28.106289Z
0,0,2024-11-06T06:56:29.201733Z
0,0,2024-11-06T06:56:30.269842Z
0,0,2024-11-06T06:56:31.368939Z
0,0,2024-11-06T06:56:32.426564Z
0,0,2024-11-06T06:56:33.456743Z
0,0,2024-11-06T06:56:34.50626Z
0,0,2024-11-06T06:56:35.541705Z
0,0,2024-11-06T06:56:36.584636Z
0,0,2024-11-06T06:56:37.624488Z
0,0,2024-11-06T06:56:38.659624Z
0,0,2024-11-06T06:56:39.689241Z
0,0,2024-11-06T06:56:40.848214Z
0,0,2024-11-06T06:56:41.8814Z
0,0,2024-11-06T06:56:42.911695Z
0,0,2024-11-06T06:56:43.950068Z
0,0,2024-11-06T06:56:44.985527Z
0,0,2024-11-06T06:56:46.019707Z
0,0,2024-11-06T06:56:47.052969Z
0,0,2024-11-06T06:56:48.080223Z
0,0,2024-11-06T06:56:49.109537Z
0,0,2024-11-06T06:56:50.13564Z
0,0,2024-11-06T06:56:51.198958Z
0,0,2024-11-06T06:56:52.230651Z
0,0,2024-11-06T06:56:53.259407Z
0,0,2024-11-06T06:56:54.329511Z
0,0,2024-11-06T06:56:55.383462Z
0,0,2024-11-06T06:56:56.45039Z
0,0,2024-11-06T06:56:57.506034Z
0,0,2024-11-06T06:56:58.545083Z
0,0,2024-11-06T06:56:59.640447Z
0,0,2024-11-06T06:57:00.666622Z
0,0,2024-11-06T06:57:01.734301Z
0,0,2024-11-06T06:57:03.04001Z
0,0,2024-11-06T06:57:04.09981Z
0,0,2024-11-06T06:57:05.1848Z
0,0,2024-11-06T06:57:06.243702Z
0,0,2024-11-06T06:57:07.332029Z
0,0,2024-11-06T06:57:08.378065Z
0,0,2024-11-06T06:57:10.443579Z
0,0,2024-11-06T06:57:11.515917Z
0,0,2024-11-06T06:57:12.555295Z
0,0,2024-11-06T06:57:13.616071Z
0,0,2024-11-06T06:57:14.653787Z
0,0,2024-11-06T06:57:15.688615Z
0,0,2024-11-06T06:57:16.764226Z
0,0,2024-11-06T06:57:17.815945Z
0,0,2024-11-06T06:57:18.861159Z
0,0,2024-11-06T06:57:19.909534Z
0,0,2024-11-06T06:57:20.963534Z
0,0,2024-11-06T06:57:22.022213Z
0,0,2024-11-06T06:57:23.057518Z
0,0,2024-11-06T06:57:24.08176Z
0,0,2024-11-06T06:57:25.105101Z
0,0,2024-11-06T06:57:26.130421Z
0,0,2024-11-06T06:57:27.154522Z
0,0,2024-11-06T06:57:28.196222Z
0,0,2024-11-06T06:57:29.228525Z
0,0,2024-11-06T06:57:30.258395Z
0,0,2024-11-06T06:57:31.289176Z
0,0,2024-11-06T06:57:32.314566Z
0,0,2024-11-06T06:57:33.338754Z
0,0,2024-11-06T06:57:34.431845Z
0,0,2024-11-06T06:57:35.45349Z
0,0,2024-11-06T06:57:36.547963Z
0,0,2024-11-06T06:57:37.601959Z
0,0,2024-11-06T06:57:38.634762Z
0,0,2024-11-06T06:57:39.661175Z
0,0,2024-11-06T06:57:40.688815Z
0,0,2024-11-06T06:57:41.71433Z
0,0,2024-11-06T06:57:42.738492Z
0,0,2024-11-06T06:57:43.762913Z
0,0,2024-11-06T06:57:44.791148Z
0,0,2024-11-06T06:57:45.81947Z
0,0,2024-11-06T06:57:46.851304Z
0,0,2024-11-06T06:57:47.888837Z
0,0,2024-11-06T06:57:48.916258Z
0,0,2024-11-06T06:57:49.949053Z
0,0,2024-11-06T06:57:50.98852Z
0,0,2024-11-06T06:57:52.018269Z
0,0,2024-11-06T06:57:53.048537Z
0,0,2024-11-06T06:57:54.076005Z
0,0,2024-11-06T06:57:55.10698Z
0,0,2024-11-06T06:57:56.181701Z
0,0,2024-11-06T06:57:57.284022Z
0,0,2024-11-06T06:57:58.312475Z
0,0,2024-11-06T06:57:59.340101Z
0,0,2024-11-06T06:58:00.371981Z
0,0,2024-11-06T06:58:01.403393Z
0,0,2024-11-06T06:58:02.435161Z
0,0,2024-11-06T06:58:03.467054Z
0,0,2024-11-06T06:58:04.49763Z
0,0,2024-11-06T06:58:05.528704Z
0,0,2024-11-06T06:58:06.553435Z
0,0,2024-11-06T06:58:07.582574Z
0,0,2024-11-06T06:58:08.611444Z
0,0,2024-11-06T06:58:09.640849Z
0,0,2024-11-06T06:58:10.668634Z
0,0,2024-11-06T06:58:11.699179Z
0,0,2024-11-06T06:58:12.72694Z
0,0,2024-11-06T06:58:13.755985Z
0,0,2024-11-06T06:58:14.786484Z
0,0,2024-11-06T06:58:15.818592Z
0,0,2024-11-06T06:58:16.845945Z
0,0,2024-11-06T06:58:17.873217Z
0,0,2024-11-06T06:58:18.942697Z
0,0,2024-11-06T06:58:19.987099Z
0,0,2024-11-06T06:58:21.018727Z
0,0,2024-11-06T06:58:22.054529Z
0,0,2024-11-06T06:58:23.081152Z
0,0,2024-11-06T06:58:24.112446Z
0,0,2024-11-06T06:58:25.142067Z
0,0,2024-11-06T06:58:26.172169Z
0,0,2024-11-06T06:58:27.203416Z
0,0,2024-11-06T06:58:28.22604Z
0,0,2024-11-06T06:58:29.251986Z
0,0,2024-11-06T06:58:30.281098Z
0,0,2024-11-06T06:58:31.30783Z
0,0,2024-11-06T06:58:32.340401Z
0,0,2024-11-06T06:58:33.367505Z
0,0,2024-11-06T06:58:34.397236Z
0,0,2024-11-06T06:58:35.429924Z
0,0,2024-11-06T06:58:36.457675Z
0,0,2024-11-06T06:58:37.486641Z
0,0,2024-11-06T06:58:38.518493Z
0,0,2024-11-06T06:58:39.546525Z
0,0,2024-11-06T06:58:40.575664Z
0,0,2024-11-06T06:58:41.604193Z
0,0,2024-11-06T06:58:42.634753Z
0,0,2024-11-06T06:58:43.669204Z
0,0,2024-11-06T06:58:44.703726Z
0,0,2024-11-06T06:58:45.72538Z
0,0,2024-11-06T06:58:46.753363Z
0,0,2024-11-06T06:58:47.785117Z
0,0,2024-11-06T06:58:48.816309Z
0,0,2024-11-06T06:58:49.846356Z
0,0,2024-11-06T06:58:50.87331Z
0,0,2024-11-06T06:58:51.899176Z
0,0,2024-11-06T06:58:52.926288Z
0,0,2024-11-06T06:58:53.958304Z
0,0,2024-11-06T06:58:54.984717Z
0,0,2024-11-06T06:58:56.016669Z
0,0,2024-11-06T06:58:57.048183Z
0,0,2024-11-06T06:58:58.073776Z
0,0,2024-11-06T06:58:59.103619Z
0,0,2024-11-06T06:59:00.129558Z
0,0,2024-11-06T06:59:01.154917Z
0,0,2024-11-06T06:59:02.386165Z
0,0,2024-11-06T06:59:03.407812Z
0,0,2024-11-06T06:59:04.433146Z
0,0,2024-11-06T06:59:05.462276Z
0,0,2024-11-06T06:59:06.68461Z
0,0,2024-11-06T06:59:07.713178Z
0,0,2024-11-06T06:59:08.750529Z
0,0,2024-11-06T06:59:09.778873Z
0,0,2024-11-06T06:59:10.811779Z
0,0,2024-11-06T06:59:11.839045Z
0,0,2024-11-06T06:59:12.934547Z
0,0,2024-11-06T06:59:13.957747Z
0,0,2024-11-06T06:59:14.984987Z
0,0,2024-11-06T06:59:16.017207Z
0,0,2024-11-06T06:59:17.052862Z
0,0,2024-11-06T06:59:21.564754Z
0,0,2024-11-06T06:59:22.602584Z
0,0,2024-11-06T06:59:23.630534Z
0,0,2024-11-06T06:59:24.654194Z
0,0,2024-11-06T06:59:25.680367Z
0,0,2024-11-06T06:59:26.705916Z
0,0,2024-11-06T06:59:27.733773Z
0,0,2024-11-06T06:59:28.764154Z
0,0,2024-11-06T06:59:29.790855Z
0,0,2024-11-06T06:59:30.814329Z
0,0,2024-11-06T06:59:31.853249Z
0,0,2024-11-06T06:59:32.883992Z
0,0,2024-11-06T06:59:33.91307Z
0,0,2024-11-06T06:59:34.940376Z
0,0,2024-11-06T06:59:35.995035Z
0,0,2024-11-06T06:59:37.039924Z
0,0,2024-11-06T06:59:38.066424Z
0,0,2024-11-06T06:59:39.093876Z
0,0,2024-11-06T06:59:40.123248Z
0,0,2024-11-06T06:59:41.182529Z
0,0,2024-11-06T06:59:42.223347Z
0,0,2024-11-06T06:59:43.258545Z
0,0,2024-11-06T06:59:44.286137Z
0,0,2024-11-06T06:59:45.316318Z
0,0,2024-11-06T06:59:46.344829Z
0,0,2024-11-06T06:59:47.413286Z
0,0,2024-11-06T06:59:48.499639Z
0,0,2024-11-06T06:59:49.527971Z
0,0,2024-11-06T06:59:50.55498Z
0,0,2024-11-06T06:59:51.585111Z
0,0,2024-11-06T06:59:52.617023Z
0,0,2024-11-06T06:59:53.644207Z
0,0,2024-11-06T06:59:54.67309Z
0,0,2024-11-06T06:59:55.741773Z
0,0,2024-11-06T06:59:56.778072Z
0,0,2024-11-06T06:59:57.810811Z
0,0,2024-11-06T06:59:58.842558Z
0,0,2024-11-06T06:59:59.869618Z
0,0,2024-11-06T07:00:00.898906Z
0,0,2024-11-06T07:00:01.923611Z
0,0,2024-11-06T07:00:02.946863Z
0,0,2024-11-06T07:00:03.978733Z
0,0,2024-11-06T07:00:05.00619Z
0,0,2024-11-06T07:00:06.037585Z
0,0,2024-11-06T07:00:07.073603Z
0,0,2024-11-06T07:00:08.099473Z
0,0,2024-11-06T07:00:09.123884Z
0,0,2024-11-06T07:00:10.149229Z
0,0,2024-11-06T07:00:11.181742Z
0,0,2024-11-06T07:00:12.218907Z
0,0,2024-11-06T07:00:13.244311Z
0,0,2024-11-06T07:00:14.272418Z
0,0,2024-11-06T07:00:15.298052Z
0,0,2024-11-06T07:00:16.327849Z
0,0,2024-11-06T07:00:17.359486Z
0,0,2024-11-06T07:00:18.386738Z
0,0,2024-11-06T07:00:19.411658Z
0,0,2024-11-06T07:00:20.438383Z
0,0,2024-11-06T07:00:21.468006Z
0,0,2024-11-06T07:00:22.493164Z
0,0,2024-11-06T07:00:23.523041Z
0,0,2024-11-06T07:00:24.553033Z
0,0,2024-11-06T07:00:25.579327Z
0,0,2024-11-06T07:00:26.612916Z
0,0,2024-11-06T07:00:27.64251Z
0,0,2024-11-06T07:00:28.683393Z
0,0,2024-11-06T07:00:29.712467Z
0,0,2024-11-06T07:00:30.741183Z
0,0,2024-11-06T07:00:31.771473Z
0,0,2024-11-06T07:00:32.794839Z
0,0,2024-11-06T07:00:33.823743Z
0,0,2024-11-06T07:00:34.853567Z
0,0,2024-11-06T07:00:35.881145Z
0,0,2024-11-06T07:00:36.915962Z
0,0,2024-11-06T07:00:37.941351Z
0,0,2024-11-06T07:00:38.968225Z
0,0,2024-11-06T07:00:40.0055Z
0,0,2024-11-06T07:00:41.034118Z
0,0,2024-11-06T07:00:42.074244Z
0,0,2024-11-06T07:00:43.101127Z
0,0,2024-11-06T07:00:44.133886Z
0,0,2024-11-06T07:00:45.159508Z
0,0,2024-11-06T07:00:46.186146Z
0,0,2024-11-06T07:00:47.220387Z
0,0,2024-11-06T07:00:48.247563Z
0,0,2024-11-06T07:00:49.275144Z
0,0,2024-11-06T07:00:50.303984Z
0,0,2024-11-06T07:00:51.335733Z
0,0,2024-11-06T07:00:52.372363Z
0,0,2024-11-06T07:00:53.43016Z
0,0,2024-11-06T07:00:54.467199Z
0,0,2024-11-06T07:00:55.502148Z
0,0,2024-11-06T07:00:56.530495Z
0,0,2024-11-06T07:00:57.561327Z
0,0,2024-11-06T07:00:58.591274Z
0,0,2024-11-06T07:00:59.622237Z
0,0,2024-11-06T07:01:00.648519Z
0,0,2024-11-06T07:01:01.671824Z
0,0,2024-11-06T07:01:02.703017Z
0,0,2024-11-06T07:01:03.780367Z
0,0,2024-11-06T07:01:04.85617Z
0,0,2024-11-06T07:01:05.882021Z
0,0,2024-11-06T07:01:06.914345Z
0,0,2024-11-06T07:01:07.958061Z
0,0,2024-11-06T07:01:09.010933Z
0,0,2024-11-06T07:01:10.043051Z
0,0,2024-11-06T07:01:12.083727Z
0,0,2024-11-06T07:01:13.171282Z
0,0,2024-11-06T07:01:14.205073Z
0,0,2024-11-06T07:01:15.234452Z
0,0,2024-11-06T07:01:16.274049Z
0,0,2024-11-06T07:01:17.296688Z
0,0,2024-11-06T07:01:18.334231Z
0,0,2024-11-06T07:01:19.372178Z
0,0,2024-11-06T07:01:20.43962Z
0,0,2024-11-06T07:01:21.478071Z
0,0,2024-11-06T07:01:22.519469Z
0,0,2024-11-06T07:01:23.545974Z
0,0,2024-11-06T07:01:24.573844Z
0,0,2024-11-06T07:01:25.605241Z
0,0,2024-11-06T07:01:26.646603Z
0,0,2024-11-06T07:01:27.736798Z
0,0,2024-11-06T07:01:28.77507Z
0,0,2024-11-06T07:01:29.809034Z
0,0,2024-11-06T07:01:30.88629Z
0,0,2024-11-06T07:01:32.093695Z
0,0,2024-11-06T07:01:33.373423Z
0,0,2024-11-06T07:01:34.430631Z
0,0,2024-11-06T07:01:35.780487Z
0,0,2024-11-06T07:01:36.850833Z
0,0,2024-11-06T07:01:37.915844Z
0,0,2024-11-06T07:01:39.015795Z
0,0,2024-11-06T07:01:40.26035Z
0,0,2024-11-06T07:01:41.398781Z
0,0,2024-11-06T07:01:42.477238Z
0,0,2024-11-06T07:01:43.687782Z
0,0,2024-11-06T07:01:44.719611Z
0,0,2024-11-06T07:01:45.747645Z
0,0,2024-11-06T07:01:46.776081Z
0,0,2024-11-06T07:01:47.803913Z
0,0,2024-11-06T07:01:48.82992Z
0,0,2024-11-06T07:01:49.86849Z
0,0,2024-11-06T07:01:50.986868Z
0,0,2024-11-06T07:01:52.089399Z
0,0,2024-11-06T07:01:53.125121Z
0,0,2024-11-06T07:01:54.157217Z
0,0,2024-11-06T07:01:55.226043Z
0,0,2024-11-06T07:01:56.301221Z
0,0,2024-11-06T07:01:57.378781Z
0,0,2024-11-06T07:01:58.629858Z
0,0,2024-11-06T07:01:59.737617Z
0,0,2024-11-06T07:02:00.814817Z
0,0,2024-11-06T07:02:01.888516Z
0,0,2024-11-06T07:02:03.178041Z
0,0,2024-11-06T07:02:04.224908Z
0,0,2024-11-06T07:02:05.254816Z
0,0,2024-11-06T07:02:06.277721Z
0,0,2024-11-06T07:02:07.303733Z
0,0,2024-11-06T07:02:08.337036Z
0,0,2024-11-06T07:02:09.51929Z
0,0,2024-11-06T07:02:10.696246Z
0,0,2024-11-06T07:02:11.84724Z
0,0,2024-11-06T07:02:12.959729Z
0,0,2024-11-06T07:02:13.987756Z
0,0,2024-11-06T07:02:15.16806Z
0,0,2024-11-06T07:02:16.357953Z
0,0,2024-11-06T07:02:17.401742Z
0,0,2024-11-06T07:02:18.489096Z
0,0,2024-11-06T07:02:19.640073Z
0,0,2024-11-06T07:02:20.678327Z
0,0,2024-11-06T07:02:21.753226Z
0,0,2024-11-06T07:02:22.930624Z
0,0,2024-11-06T07:02:24.039285Z
0,0,2024-11-06T07:02:25.201227Z
0,0,2024-11-06T07:02:26.241314Z
0,0,2024-11-06T07:02:27.273565Z
0,0,2024-11-06T07:02:28.300826Z
0,0,2024-11-06T07:02:29.330098Z
0,0,2024-11-06T07:02:30.361195Z
0,0,2024-11-06T07:02:31.452873Z
0,0,2024-11-06T07:02:32.585706Z
0,0,2024-11-06T07:02:33.618435Z
0,0,2024-11-06T07:02:34.647665Z
0,0,2024-11-06T07:02:35.678245Z
0,0,2024-11-06T07:02:36.774565Z
0,0,2024-11-06T07:02:37.862262Z
0,0,2024-11-06T07:02:38.894497Z
0,0,2024-11-06T07:02:39.935943Z
0,0,2024-11-06T07:02:40.981536Z
0,0,2024-11-06T07:02:42.009946Z
0,0,2024-11-06T07:02:43.047285Z
0,0,2024-11-06T07:02:44.08281Z
0,0,2024-11-06T07:02:45.164434Z
0,0,2024-11-06T07:02:46.208346Z
0,0,2024-11-06T07:02:47.234688Z
0,0,2024-11-06T07:02:48.313034Z
0,0,2024-11-06T07:02:49.364028Z
0,0,2024-11-06T07:02:50.408815Z
0,0,2024-11-06T07:02:51.497879Z
0,0,2024-11-06T07:02:52.527789Z
0,0,2024-11-06T07:02:53.719695Z
0,0,2024-11-06T07:02:54.846529Z
0,0,2024-11-06T07:02:55.987793Z
0,0,2024-11-06T07:02:57.099476Z
0,0,2024-11-06T07:02:58.212016Z
0,0,2024-11-06T07:02:59.243466Z
0,0,2024-11-06T07:03:00.272185Z
0,0,2024-11-06T07:03:01.345758Z
0,0,2024-11-06T07:03:02.382957Z
0,0,2024-11-06T07:03:03.413468Z
0,0,2024-11-06T07:03:04.43869Z
0,0,2024-11-06T07:03:05.497838Z
0,0,2024-11-06T07:03:06.548353Z
0,0,2024-11-06T07:03:07.618295Z
0,0,2024-11-06T07:03:08.686301Z
0,0,2024-11-06T07:03:09.775275Z
0,0,2024-11-06T07:03:10.849534Z
0,0,2024-11-06T07:03:12.063275Z
0,0,2024-11-06T07:03:13.969264Z
0,0,2024-11-06T07:03:15.063515Z
0,0,2024-11-06T07:03:16.09521Z
0,0,2024-11-06T07:03:17.134379Z
0,0,2024-11-06T07:03:18.370226Z
0,0,2024-11-06T07:03:19.699396Z
0,0,2024-11-06T07:03:20.780899Z
0,0,2024-11-06T07:03:21.998706Z
0,0,2024-11-06T07:03:23.150673Z
0,0,2024-11-06T07:03:24.24715Z
0,0,2024-11-06T07:03:25.488805Z
0,0,2024-11-06T07:03:26.535585Z
0,0,2024-11-06T07:03:27.675647Z
0,0,2024-11-06T07:03:28.876613Z
0,0,2024-11-06T07:03:30.284811Z
0,0,2024-11-06T07:03:31.480928Z
0,0,2024-11-06T07:03:32.545073Z
0,0,2024-11-06T07:03:33.62776Z
0,0,2024-11-06T07:03:34.873026Z
0,0,2024-11-06T07:03:36.002679Z
0,0,2024-11-06T07:03:37.109548Z
0,0,2024-11-06T07:03:38.18851Z
0,0,2024-11-06T07:03:39.217784Z
0,0,2024-11-06T07:03:40.253075Z
0,0,2024-11-06T07:03:41.289523Z
0,0,2024-11-06T07:03:42.314653Z
0,0,2024-11-06T07:03:43.367113Z
0,0,2024-11-06T07:03:44.588557Z
0,0,2024-11-06T07:03:45.641877Z
0,0,2024-11-06T07:03:46.677111Z
0,0,2024-11-06T07:03:47.725114Z
0,0,2024-11-06T07:03:48.777374Z
0,0,2024-11-06T07:03:49.888806Z
0,0,2024-11-06T07:03:50.926825Z
0,0,2024-11-06T07:03:51.981685Z
0,0,2024-11-06T07:03:53.049865Z
0,0,2024-11-06T07:03:54.080573Z
0,0,2024-11-06T07:03:55.147358Z
0,0,2024-11-06T07:03:56.20335Z
0,0,2024-11-06T07:03:57.271737Z
0,0,2024-11-06T07:03:58.361554Z
0,0,2024-11-06T07:03:59.506114Z
0,0,2024-11-06T07:04:00.566454Z
0,0,2024-11-06T07:04:01.604883Z
0,0,2024-11-06T07:04:02.652435Z
0,0,2024-11-06T07:04:03.765527Z
0,0,2024-11-06T07:04:04.821658Z
0,0,2024-11-06T07:04:05.878691Z
0,0,2024-11-06T07:04:06.938067Z
0,0,2024-11-06T07:04:07.988642Z
0,0,2024-11-06T07:04:09.046014Z
0,0,2024-11-06T07:04:10.103145Z
0,0,2024-11-06T07:04:11.195258Z
0,0,2024-11-06T07:04:12.253043Z
0,0,2024-11-06T07:04:13.277185Z
0,0,2024-11-06T07:04:14.311406Z
0,0,2024-11-06T07:04:15.338231Z
0,0,2024-11-06T07:04:16.367548Z
